start_station_id,start_lat,start_lng,city,state,postcode
4735.03,40.698094873496665,-73.90902949302667,New York,New York,11213
4735.16,40.6972211455679,-73.90673598830247,New York,New York,10010
4743.04,40.69713005161888,-73.91567823088462,New York,New York,10105
4748.07,40.69624475373102,-73.99142336680856,New York,New York,10120
4751.01,40.69783717091815,-73.9262550580783,New York,New York,11213
4756.04,40.69848420044732,-73.99717062619214,New York,New York,10120
4757.06,40.69719842930555,-73.89810166030556,New York,New York,10459
4759.02,40.69758237650604,-73.93097846819649,New York,New York,10459
4762.04,40.6979581600554,-73.96986596729009,New York,New York,10459
4762.05,40.69796504967999,-73.97075767505633,New York,New York,10459
4765.07,40.69814338309656,-73.9027460595793,New York,New York,10120
4768.02,40.69861445434776,-73.94137437763925,New York,New York,10009
4775.01,40.69802199117303,-73.91272052948601,New York,New York,10009
4781.03,40.69766486645335,-73.9847696495795,New York,New York,10120
4781.05,40.69846689666406,-73.98378982141212,New York,New York,10009
4784.02,40.698547852508646,-73.91890858191931,New York,New York,10009
4789.03,40.697592500554585,-73.99346832348228,New York,New York,11213
4792.03,40.70003196280315,-73.9283858272441,New York,New York,10105
4798.02,40.69920740608772,-73.89792603292983,New York,New York,10120
4798.10,40.6988283206875,-73.900675039125,New York,New York,10120
4801.04,40.697515112467876,-73.93585992270113,New York,New York,11227
4804.02,40.69982383843738,-73.97137791348699,New York,New York,11206
4807.02,40.700671027646905,-73.90743574263145,New York,New York,11227
4812.02,40.69840180872496,-73.98072119955289,New York,New York,10009
4812.04,40.69956485346891,-73.97983523193709,New York,New York,10023
4816.02,40.69945538893088,-73.9133246680046,New York,New York,10120
4816.05,40.69905092315464,-73.91519320636597,New York,New York,10009
4818.03,40.700300169763864,-73.95032163663709,New York,New York,10120
4821.03,40.700120266791835,-73.98617529814722,New York,New York,11206
4821.06,40.69990353278254,-73.98971743806386,New York,New York,10010
4821.10,40.70080852672693,-73.98870323250812,New York,New York,10023
4824.03,40.69932051024822,-73.92302651944063,New York,New York,10029
4829.01,40.700408526672305,-73.99546971464798,New York,New York,10004
4830.02,40.70057608690132,-73.894225192875,New York,New York,10105
4832.07,40.701109698747906,-73.93038200884243,New York,New York,10120
4837.03,40.69971066937572,-73.9021505939711,New York,New York,10105
4840.06,40.700977164466885,-73.93918544701766,New York,New York,10010
4843.01,40.69997012063963,-73.97445389413866,New York,New York,10120
4846.01,40.70121816062809,-74.01236534582993,New York,New York,10009
4847.03,40.69986054746677,-73.91170141405736,New York,New York,10008
4850.04,40.69957911701682,-73.94708950816819,New York,New York,10009
4853.06,40.701266235814494,-73.98470142805746,New York,New York,10009
4856.05,40.701095407669605,-73.91793568361484,New York,New York,10008
4861.05,40.70032219978563,-73.99158488719587,New York,New York,10023
4862.04,40.701204492526884,-73.89044839398925,New York,New York,10010
4862.07,40.6995228912907,-73.88872025786046,New York,New York,10010
4864.09,40.70164531443633,-73.92750391311797,New York,New York,10459
4871.02,40.70069336365678,-73.89902973676695,New York,New York,10009
4873.08,40.70109280908219,-73.93319551003044,New York,New York,10459
4880.11,40.70182166948048,-73.90627763615315,New York,New York,10009
4883.03,40.701672345006024,-73.94373540108124,New York,New York,10013
4889.06,40.70187036337756,-74.01393749120098,New York,New York,11215
4890.11,40.701116712180664,-73.91422543897455,New York,New York,10009
4895.03,40.70244889926138,-73.98688368118313,New York,New York,10009
4895.09,40.7013596606895,-73.98671782764846,New York,New York,11215
4895.15,40.7013065633959,-73.98771810308574,New York,New York,10013
4898.02,40.70273281728395,-73.92098786500706,New York,New York,10019
4903.08,40.70276342375574,-73.99382382212212,New York,New York,10120
4903.09,40.702742719119236,-73.99252914391147,New York,New York,10009
4904.03,40.70202907478788,-73.89290498628789,New York,New York,10009
4906.07,40.70297436565479,-73.92998191142539,New York,New York,10013
4912.10,40.70227940950545,-73.9014703365309,New York,New York,10016
4914.03,40.70078429526308,-73.93642733062282,New York,New York,10016
4920.13,40.701899473299015,-74.01088180901489,New York,New York,10038
4921.04,40.701551972910146,-73.90876539394647,New York,New York,10016
4927.04,40.7022511857359,-73.98256667662785,New York,New York,10009
4931.05,40.70352943735986,-73.91784361964706,New York,New York,10153
4936.21,40.70372380679088,-73.9907089181279,New York,New York,10019
4939.07,40.70203343680854,-73.92376087892755,New York,New York,11215
4945.06,40.703106461978145,-73.89545994919673,New York,New York,11216
4947.04,40.702788449874056,-73.93329967376323,New York,New York,10009
4953.04,40.703555049523274,-74.00669679084109,New York,New York,10009
4954.07,40.70408922049,-73.904068816795,New York,New York,11225
4956.02,40.70320381584288,-73.94063883080406,New York,New York,11222
4962.01,40.7046700080093,-74.01359832893212,New York,New York,10009
4962.02,40.70369722701763,-74.01316174692172,New York,New York,10120
4962.08,40.703670203847935,-74.01161371529386,New York,New York,10009
4963.13,40.70462509856098,-73.91053335595393,New York,New York,11216
4965.01,40.704116631842574,-73.9481907491929,New York,New York,10009
4968.03,40.70285984026584,-73.98467489071673,New York,New York,10009
4971.01,40.704896698271185,-73.91988867637005,New York,New York,10120
4977.03,40.703915149457146,-73.89115327254285,New York,New York,10120
4979.07,40.70441601140614,-73.92833104324008,New York,New York,10019
4985.09,40.704991550192304,-73.89963735065383,New York,New York,10009
4987.06,40.70449384516579,-73.93503761024957,New York,New York,10153
4990.02,40.70527958694377,-73.9708538576706,New York,New York,10009
4993.02,40.704733089241515,-74.00926661406156,New York,New York,10111
4993.13,40.70343057681349,-74.00788603785237,New York,New York,10009
4993.15,40.70474931795254,-74.00799461772617,New York,New York,10009
4994.10,40.704108648406475,-73.90737076563309,New York,New York,11222
4996.08,40.70510741764362,-73.94407347096916,New York,New York,10019
5001.08,40.70569850933395,-74.01678426687621,New York,New York,10019
5002.09,40.705755341954706,-73.91294350974914,New York,New York,10009
5004.02,40.7053837977956,-73.94976986668448,New York,New York,10009
5010.02,40.70560285571049,-73.9215364393007,New York,New York,10033
5018.06,40.70542477703211,-73.92982257854094,New York,New York,10009
5021.05,40.706497276332406,-73.9682893663652,New York,New York,10456
5024.10,40.70650918895102,-74.00553767553335,New York,New York,10009
5025.02,40.705542323678735,-73.90248088129864,New York,New York,10009
5027.02,40.70554459585539,-73.93936433601961,New York,New York,10019
5033.01,40.70606226500357,-74.01310517572101,New York,New York,10009
5034.03,40.70555421852231,-73.90957826620632,New York,New York,10019
5036.06,40.705837643595686,-73.94644851000719,New York,New York,10019
5043.06,40.70638444657522,-73.9194568080059,New York,New York,10019
5045.05,40.706881387679196,-73.95441453919783,New York,New York,10153
5051.01,40.70719384088934,-73.92375660804993,New York,New York,10009
5051.02,40.70538190128045,-73.92538079420031,New York,New York,10019
5057.07,40.70574882049743,-73.89678182913333,New York,New York,10019
5057.09,40.70806819284946,-73.89547361358602,New York,New York,10019
5059.02,40.70623998987166,-73.9339036986016,New York,New York,10153
5065.04,40.708608554063495,-74.00719989306614,New York,New York,10019
5065.10,40.707103486012585,-74.0073112455014,New York,New York,10019
5065.12,40.70719335841315,-74.00887553225954,New York,New York,10019
5065.14,40.70836298533367,-74.00497389149821,New York,New York,10019
5066.03,40.70692607635107,-73.90626110802482,New York,New York,10019
5068.02,40.707679276745544,-73.94016953388976,New York,New York,10019
5073.07,40.70809830197237,-74.01355159269016,New York,New York,10019
5074.08,40.707959905303106,-73.91094863379534,New York,New York,10009
5076.04,40.71,-73.95,New York,New York,10009
5082.08,40.70904212947619,-73.92155559140136,New York,New York,10009
5084.03,40.70709526426174,-73.95797023808099,New York,New York,10120
5090.06,40.70687244245536,-73.92849726673215,New York,New York,10013
5093.01,40.70850472024454,-73.96409612664408,New York,New York,10009
5096.12,40.707578462813466,-74.0011051205811,New York,New York,10111
5097.02,40.708835226532166,-73.90178183982457,New York,New York,10019
5099.02,40.710215802584905,-73.93734333279536,New York,New York,10010
5099.03,40.707153034600005,-73.93580488526,New York,New York,10005
5105.01,40.70900007990147,-74.01042581359609,New York,New York,10009
5106.04,40.7096805788288,-73.90785816021739,New York,New York,10010
5108.01,40.70870674924327,-73.9448553475363,New York,New York,10009
5114.06,40.708350893381926,-74.01714565237693,New York,New York,10010
5115.01,40.708646909327584,-73.91499529774384,New York,New York,10009
5115.05,40.70978382788347,-73.91729232612195,New York,New York,10008
5117.05,40.70876604314388,-73.95095166414002,New York,New York,10009
5123.07,40.70867487013027,-73.92581081148275,New York,New York,10009
5125.03,40.71043142067462,-73.9608651411638,New York,New York,10120
5125.07,40.70924513163261,-73.96061559868033,New York,New York,10009
5128.04,40.71115874742572,-73.99682184131822,New York,New York,10009
5129.01,40.70928246360336,-73.89445645269832,New York,New York,10120
5134.09,40.71,-73.97,New York,New York,10009
5137.10,40.71142777520036,-74.00557772836093,New York,New York,10009
5137.11,40.70961808452256,-74.00663956772047,New York,New York,10009
5137.13,40.7103353704404,-74.0043711682101,New York,New York,10023
5140.06,40.70992266756969,-73.94008332693029,New York,New York,10023
5145.02,40.70928045684298,-74.0132903982462,New York,New York,10010
5146.03,40.71001546560664,-73.91113530086967,New York,New York,10009
5148.03,40.71035428232758,-73.94703753404166,New York,New York,10120
5156.05,40.70935466729457,-73.956105682247,New York,New York,10105
5159.04,40.71174995135344,-73.99193309902888,New York,New York,10120
5159.07,40.709935435269166,-73.99157909616405,New York,New York,10004
5160.01,40.71225615380646,-73.89109728038248,New York,New York,10459
5164.05,40.71039524491425,-73.96529034731599,New York,New York,10120
5167.06,40.71117330041219,-74.00017441047315,New York,New York,10004
5170.01,40.71066670779055,-73.93375299424434,New York,New York,10009
5175.08,40.71107653165898,-74.00946254131462,New York,New York,10009
5176.04,40.7107096009004,-73.90526715773306,New York,New York,10009
5178.06,40.71184966698788,-73.94401709753635,New York,New York,10120
5181.04,40.712206271420015,-73.97943730906127,New York,New York,10105
5184.08,40.711517067525676,-74.01479808673984,New York,New York,11213
5187.03,40.71167476200456,-73.9514129757594,New York,New York,10009
5190.07,40.712700152693984,-73.98769564423878,New York,New York,10029
5190.09,40.71143318630373,-73.98671710315328,New York,New York,10105
5195.06,40.71064516129032,-73.96,New York,New York,10008
5198.04,40.710767254438345,-73.99401204145055,New York,New York,10009
5204.05,40.71288819227798,-73.96592922064731,New York,New York,10459
5207.01,40.712734357552335,-74.00460971970672,New York,New York,10029
5210.01,40.713227689783956,-73.93894506757563,New York,New York,10009
5216.04,40.71292423687992,-74.01019621954141,New York,New York,10008
5216.06,40.71223524716142,-74.01046530920115,New York,New York,10010
5217.03,40.71299680993333,-73.90967375158222,New York,New York,10009
5225.02,40.71245581385153,-73.91874425474671,New York,New York,10008
5225.04,40.71335011434404,-73.91568931762843,New York,New York,10008
5230.02,40.71329303380048,-73.99010609545142,New York,New York,10162
5235.05,40.71260611665288,-73.96268886798357,New York,New York,11227
5235.10,40.71,-73.96,New York,New York,10120
5238.05,40.71307840606699,-73.99851305857702,New York,New York,10009
5241.02,40.714298715129026,-73.93321221402418,New York,New York,10120
5247.10,40.71455828329572,-74.00563311036342,New York,New York,11227
5248.05,40.71390635745055,-73.90300396636265,New York,New York,10009
5250.05,40.712477508159054,-73.94100669346527,New York,New York,10009
5257.01,40.71433716860894,-73.91402973881564,New York,New York,10009
5259.06,40.71336077209637,-73.94908079846466,New York,New York,10008
5262.09,40.713157577930396,-73.98481879589286,New York,New York,11232
5267.08,40.71287140328706,-73.9570413417145,New York,New York,11213
5267.09,40.71468082241084,-73.95737871358469,New York,New York,10120
5270.05,40.71406628006009,-73.99293906101651,New York,New York,10459
5270.07,40.715819160136014,-73.99422391958736,New York,New York,10009
5270.08,40.71418483268336,-73.99667378625183,New York,New York,10009
5270.09,40.71313069055242,-73.9944557526197,New York,New York,10009
5273.01,40.71402306143357,-73.92790980109791,New York,New York,10009
5276.04,40.71,-73.97,New York,New York,10120
5279.03,40.714947103726985,-74.00234666704013,New York,New York,10009
5280.02,40.714480808333334,-73.90103447079738,New York,New York,10009
5282.02,40.71379179871091,-73.93518798390726,New York,New York,10120
5288.08,40.713333805186394,-74.00941320966312,New York,New York,10009
5288.09,40.714699034963715,-74.00907327576692,New York,New York,10009
5288.12,40.714839795435346,-74.01117393759463,New York,New York,10023
5289.05,40.71481495145284,-73.90895698915094,New York,New York,10120
5291.05,40.71510251331712,-73.94451109477653,New York,New York,10120
5294.04,40.71421440680719,-73.98111238582392,New York,New York,10009
5297.02,40.715328041452686,-74.01656144319743,New York,New York,10009
5300.05,40.71413835078105,-73.95234494313613,New York,New York,10120
5300.06,40.71607246570326,-73.951998305617,New York,New York,10023
5303.06,40.715603197119115,-73.98703525694903,New York,New York,10010
5303.08,40.7142809165004,-73.98990479012416,New York,New York,10162
5308.04,40.71533945703846,-73.96021414302143,New York,New York,10009
5321.08,40.716938409837205,-73.902033636,New York,New York,10008
5323.06,40.715345363600086,-73.9386017737469,New York,New York,10010
5326.06,40.71784852211622,-73.97629549007365,New York,New York,10120
5329.03,40.717577686432826,-74.01320361153448,New York,New York,10456
5329.08,40.715029385760765,-74.0124290128622,New York,New York,10456
5332.10,40.71636168385192,-73.94828297585757,New York,New York,10456
5335.03,40.71622861772733,-73.98261235639117,New York,New York,10456
5335.07,40.715097278699176,-73.98409450830475,New York,New York,10456
5340.01,40.72,-73.96,New York,New York,10456
5342.10,40.716030773497906,-73.9919195130528,New York,New York,10019
5343.11,40.71734621866635,-73.9906357906021,New York,New York,10009
5348.02,40.716911456886464,-73.9631834686465,New York,New York,11216
5351.03,40.7160204806257,-73.9997278483635,New York,New York,10009
5351.07,40.71740207356186,-73.99963921651546,New York,New York,10009
5354.01,40.71662505527566,-73.93635140548386,New York,New York,10120
5359.10,40.71628202095162,-74.00914985703969,New York,New York,10019
5359.11,40.717518182566536,-74.00552649769422,New York,New York,10451
5359.12,40.71704810241402,-74.00929634564528,New York,New York,11102
5359.13,40.71687478300146,-74.00648016887797,New York,New York,10009
5360.02,40.71595473670264,-73.9060346164334,New York,New York,10153
5362.08,40.717737491847025,-73.94053426880454,New York,New York,10019
5365.02,40.71738504753723,-73.9801772929115,New York,New York,10111
5368.03,40.71757031572724,-74.0159189765362,New York,New York,11215
5369.01,40.71891458079167,-73.91425608072917,New York,New York,11215
5371.07,40.7176668064602,-73.9488457660894,New York,New York,11102
5374.01,40.717216883919406,-73.98801798479458,New York,New York,10120
5379.09,40.719010860256084,-73.95854649885996,New York,New York,10153
5379.10,40.71745258680502,-73.9585178262407,New York,New York,10120
5382.06,40.718855156788024,-73.99600579531685,New York,New York,11216
5382.07,40.71777325987221,-73.99319103881038,New York,New York,10019
5391.06,40.71937923052402,-74.00248786682327,New York,New York,10111
5392.04,40.7183913013022,-73.90131511193955,New York,New York,11216
5400.05,40.718696825487996,-74.00903027350327,New York,New York,11215
5401.03,40.717874143892054,-73.90848615077894,New York,New York,11221
5403.04,40.71697516522781,-73.94484665965881,New York,New York,10009
5403.05,40.719288163664345,-73.94500811547493,New York,New York,10120
5406.02,40.71851748669243,-73.983247031092,New York,New York,11215
5406.04,40.71927391216917,-73.98178173457602,New York,New York,10009
5409.02,40.71808233213793,-73.91814065537932,New York,New York,11215
5411.07,40.71922872504449,-73.95241657050806,New York,New York,10120
5411.08,40.71819381857286,-73.9551780078953,New York,New York,11215
5414.06,40.72020807155274,-73.98997775979329,New York,New York,10021
5414.07,40.719393896707416,-73.99149828532019,New York,New York,10120
5419.04,40.72,-73.96,New York,New York,10120
5422.04,40.719103722626265,-73.99970278530448,New York,New York,10019
5422.09,40.72030210232217,-73.99879724037818,New York,New York,10120
5430.08,40.7191194306102,-74.00667041266122,New York,New York,10016
5430.10,40.71975149602991,-74.00522576534134,New York,New York,10010
5433.03,40.71908121214871,-73.94223583977976,New York,New York,10158
5433.04,40.71883788896253,-73.93942452625072,New York,New York,11225
5436.09,40.72082199924557,-73.97794825770353,New York,New York,10016
5436.11,40.71976164488559,-73.97868022417852,New York,New York,11217
5440.05,40.719164295384616,-73.91235869729232,New York,New York,10016
5442.05,40.71915408953144,-73.94892942548123,New York,New York,10016
5442.09,40.720834603557655,-73.94842610597921,New York,New York,10167
5445.02,40.72067657641632,-73.98518483130238,New York,New York,11225
5445.07,40.72076618684014,-73.98630972769514,New York,New York,10167
5450.04,40.72080912240641,-73.9548671449185,New York,New York,11238
5453.01,40.72118323176451,-73.99189533348267,New York,New York,10010
5453.05,40.718991906433935,-73.99263394587662,New York,New York,10016
5453.06,40.720545436408194,-73.99486365764312,New York,New York,11217
5458.02,40.71923976608187,-73.96,New York,New York,10024
5470.02,40.719952488855206,-74.00842386811198,New York,New York,10010
5470.10,40.72125508299467,-74.01001973999439,New York,New York,10016
5470.12,40.720202087019004,-74.01029762040227,New York,New York,10010
5471.04,40.720978676892855,-73.9070229055,New York,New York,10016
5473.03,40.72158710894863,-73.94543601970145,New York,New York,10016
5473.06,40.72,-73.94,New York,New York,11249
5476.03,40.72087743823143,-73.98085629198215,New York,New York,10038
5481.04,40.721806029191306,-73.95040442965376,New York,New York,10016
5484.09,40.721998102256,-73.98912695967356,New York,New York,10016
5489.03,40.720404483435594,-73.96161836038495,New York,New York,11217
5489.04,40.722450051143184,-73.95921642752047,New York,New York,10167
5492.05,40.72209482565285,-73.9972537414748,New York,New York,11249
5500.02,40.72174004718453,-74.00241702943883,New York,New York,11249
5500.07,40.72244106711296,-74.00566162323521,New York,New York,10459
5501.06,40.7215116884,-73.90295344304,New York,New York,11216
5503.01,40.722301724997884,-73.93886195404968,New York,New York,11217
5506.10,40.72368625828958,-73.97575454770677,New York,New York,11249
5506.14,40.722306345725,-73.97670111239316,New York,New York,10167
5509.02,40.72231944314755,-74.01058014402535,New York,New York,10016
5510.02,40.722488709177775,-73.90858944760001,New York,New York,10167
5510.05,40.7223526714375,-73.91221207871875,New York,New York,11217
5515.02,40.72216859950193,-73.98369609854346,New York,New York,10158
5515.08,40.723366084724475,-73.98271703533064,New York,New York,11216
5520.09,40.72406963200997,-73.95576166517516,New York,New York,11217
5523.02,40.722286753003885,-73.99144821512111,New York,New York,11217
5532.01,40.723620489221915,-73.99944856962446,New York,New York,10016
5539.06,40.721855701670904,-74.00768209510181,New York,New York,10010
5540.06,40.72371170888405,-73.90463056773913,New York,New York,10009
5542.04,40.7232494252608,-73.9430419364758,New York,New York,10009
5545.01,40.724151267858474,-73.97903613901315,New York,New York,10009
5545.04,40.72301840866408,-73.97998803158447,New York,New York,10019
5550.05,40.72313687422909,-73.9521113116779,New York,New York,10009
5550.09,40.72395212886483,-73.94982307467635,New York,New York,10111
5553.03,40.724695439917376,-73.98783584592849,New York,New York,10009
5553.10,40.72309779498756,-73.98586239170355,New York,New York,10013
5558.04,40.72,-73.96,New York,New York,10451
5561.04,40.723178948148124,-73.99482737095543,New York,New York,10009
5561.06,40.724608228569274,-73.99568578757119,New York,New York,10009
5569.06,40.72497855172593,-74.0016214764828,New York,New York,10009
5569.07,40.72320421667003,-74.0031253741481,New York,New York,10009
5570.04,40.72351584506897,-73.89974739317242,New York,New York,10009
5575.08,40.72580792158,-73.974222585724,New York,New York,10111
5575.13,40.72507908529583,-73.97515832357735,New York,New York,10039
5578.02,40.724096808512485,-74.00960976362346,New York,New York,11102
5579.02,40.7240230858,-73.90844796588,New York,New York,10009
5579.04,40.72613068665854,-73.90922167215854,New York,New York,10009
5581.01,40.725583751697435,-73.94427671682337,New York,New York,10009
5584.04,40.724569763894785,-73.98190849504208,New York,New York,10009
5584.05,40.725151667298974,-73.98134910528871,New York,New York,10009
5593.01,40.723364752536305,-73.9886789261669,New York,New York,11215
5593.02,40.72505170904109,-73.99072727878622,New York,New York,11215
5593.04,40.726298160520045,-73.98977797577935,New York,New York,10009
5602.06,40.72514820510643,-73.99924640388194,New York,New York,11215
5610.09,40.72438105266301,-74.00470510405546,New York,New York,11102
5613.04,40.725748223802064,-73.94171795882704,New York,New York,10009
5616.01,40.725213201337574,-73.9776827203642,New York,New York,10009
5616.08,40.727247034871574,-73.9768885883117,New York,New York,10019
5623.03,40.72480435167669,-73.94757396110722,New York,New York,10009
5626.06,40.72478023869548,-73.98425726257115,New York,New York,10120
5626.07,40.726205040576716,-73.98380081288433,New York,New York,10021
5626.13,40.727806191346076,-73.98567052075735,New York,New York,10009
5626.15,40.72628839511992,-73.98619055678283,New York,New York,10019
5633.04,40.72607987993804,-73.95621746589839,New York,New York,10120
5636.11,40.72744679954861,-73.9938049091756,New York,New York,11101
5636.13,40.724864776359716,-73.99207818734182,New York,New York,10013
5644.05,40.72633254382805,-74.00046698175657,New York,New York,10009
5653.12,40.72586170955043,-74.0077166599263,New York,New York,10013
5656.03,40.73,-73.94,New York,New York,10009
5659.05,40.72739158129878,-73.98137168736537,New York,New York,10009
5659.11,40.72748871831705,-73.9795447907867,New York,New York,10019
5666.04,40.72706865997176,-73.95297745129503,New York,New York,10019
5669.10,40.72842560961897,-73.98716599482626,New York,New York,10019
5669.12,40.727344614070994,-73.98836770384803,New York,New York,10013
5679.05,40.72707966713401,-73.9966107515849,New York,New York,11222
5679.08,40.726165382542874,-73.99513584252172,New York,New York,10019
5687.04,40.72712411579698,-74.00293733963134,New York,New York,10019
5687.11,40.72786866554443,-74.00532040904086,New York,New York,10019
5688.02,40.72900692670769,-73.90118060530769,New York,New York,10009
5696.03,40.72777011039415,-74.01127752677547,New York,New York,11215
5703.13,40.72861049241358,-73.98171500074204,New York,New York,11215
5709.03,40.72754418121595,-73.95509540688668,New York,New York,10019
5712.03,40.72950386820233,-73.99079028603809,New York,New York,10009
5712.12,40.727683190681866,-73.99097290656769,New York,New York,10019
5721.01,40.73044881255485,-73.99907740870879,New York,New York,10111
5721.07,40.72837656726767,-73.99974014402879,New York,New York,11216
5721.14,40.72918158351798,-73.99809521349734,New York,New York,10013
5730.08,40.72879785879118,-74.00858720658753,New York,New York,10009
5731.03,40.730285614321424,-73.90420514017858,New York,New York,10009
5736.09,40.729392032733166,-73.97773533202529,New York,New York,11215
5743.02,40.72982092266009,-73.94843013734294,New York,New York,10019
5746.02,40.72969706635597,-73.98658026016419,New York,New York,10120
5746.14,40.72955782666761,-73.98430388152406,New York,New York,10111
5752.07,40.729054793380946,-73.95777502768888,New York,New York,10120
5752.09,40.73,-73.96,New York,New York,10009
5755.01,40.72908990310651,-73.99402371228126,New York,New York,10120
5755.09,40.73046266479392,-73.99576291298452,New York,New York,11213
5755.14,40.731402454273855,-73.99492513050137,New York,New York,10120
5763.03,40.730391438958904,-74.0021542792523,New York,New York,10120
5769.06,40.729857432719875,-73.97454592787668,New York,New York,10010
5772.05,40.73112806805123,-74.00872224949332,New York,New York,10120
5779.08,40.73222113349243,-73.9816530936777,New York,New York,10120
5779.09,40.72965414570182,-73.9806427238055,New York,New York,10019
5779.10,40.73141032299648,-73.98287091717586,New York,New York,10120
5779.11,40.73027712733174,-73.9804947024527,New York,New York,10009
5785.05,40.73026007643325,-73.95396335555768,New York,New York,10009
5785.10,40.73124699596853,-73.95159194221678,New York,New York,10120
5788.12,40.73224039377062,-73.98888361990967,New York,New York,10009
5788.13,40.730240553029795,-73.99098596913917,New York,New York,10009
5788.15,40.732625178646565,-73.99009169480402,New York,New York,10013
5788.16,40.73125107626569,-73.98844732666407,New York,New York,10019
5794.05,40.73175325322168,-73.96114188430818,New York,New York,10009
5797.01,40.732300198673016,-73.99849895277414,New York,New York,10009
5805.05,40.73172971655288,-74.00676596836203,New York,New York,10013
5805.07,40.73208930672785,-74.00366125559398,New York,New York,10009
5820.08,40.7315347051152,-73.98525570094671,New York,New York,11215
5826.02,40.73232608207569,-73.95503143510517,New York,New York,10120
5838.09,40.732223435790004,-74.0002579871587,New York,New York,10120
5847.01,40.732928045247554,-74.00708111992871,New York,New York,10019
5847.06,40.73343032964641,-74.00845292997144,New York,New York,10009
5847.08,40.73194983125437,-74.00875722128818,New York,New York,10009
5854.09,40.73386495123614,-73.98051792073815,New York,New York,10451
5854.10,40.7323342326708,-73.97899634573425,New York,New York,10009
5860.02,40.73398017859216,-73.95201622930587,New York,New York,10120
5863.07,40.73421435590763,-73.98694297711472,New York,New York,10009
5869.04,40.73266109397703,-73.95826576570907,New York,New York,10111
5872.10,40.73275416485034,-73.99577136507811,New York,New York,10013
5880.02,40.73400378290096,-74.00290580144896,New York,New York,10009
5881.01,40.733952775875004,-73.90130127319642,New York,New York,10019
5883.06,40.734467115101886,-73.93786629257399,New York,New York,10120
5886.13,40.73321508797038,-73.97567410582718,New York,New York,11206
5896.01,40.734328425707524,-73.9837579829217,New York,New York,10023
5902.07,40.74,-73.95,New York,New York,11227
5905.12,40.73453321801736,-73.99076499666639,New York,New York,10010
5905.14,40.73478906616554,-73.99209716082177,New York,New York,10009
5914.03,40.73528983131341,-73.99793638323726,New York,New York,10010
5914.08,40.73519072844097,-74.00025743970058,New York,New York,10004
5917.02,40.735705067187354,-73.93482573343165,New York,New York,10120
5922.04,40.73491429357451,-74.00697031385789,New York,New York,10010
5922.07,40.73536167939189,-74.00476175434581,New York,New York,10120
5922.08,40.73652803761367,-74.00616737890672,New York,New York,10120
5923.02,40.735684693574854,-73.90390156492215,New York,New York,10120
5929.01,40.73651500989474,-73.97812398337123,New York,New York,10120
5938.01,40.736255838520336,-73.98470714113397,New York,New York,10120
5938.11,40.73537864240175,-73.98803104561449,New York,New York,10010
5944.01,40.7356655931637,-73.95866346323893,New York,New York,10004
5947.04,40.73542986516053,-73.99435898474161,New York,New York,10009
5955.12,40.735915031532166,-74.00097107668215,New York,New York,10009
5956.04,40.7357859970339,-73.90184124345762,New York,New York,10008
5956.05,40.73707468046296,-73.90073463572222,New York,New York,10120
5964.01,40.736181493497654,-74.00862314698642,New York,New York,11206
5971.08,40.73587358286824,-73.98202743653033,New York,New York,10010
5971.09,40.73716000281327,-73.98121213231475,New York,New York,11206
5977.01,40.73557049129635,-73.95284113357073,New York,New York,10010
5980.07,40.73703301724191,-73.99004744109915,New York,New York,10120
5983.04,40.73792340178002,-73.92264551284696,New York,New York,10120
5989.02,40.73808872420424,-73.99647644442487,New York,New York,10008
5992.02,40.737855160879704,-73.93023117067538,New York,New York,10120
5997.10,40.737514131134596,-74.00549858315276,New York,New York,10120
5998.09,40.738818736545454,-73.90338241643636,New York,New York,10120
6001.01,40.73865198400838,-73.9409972520527,New York,New York,10459
6004.06,40.73946302623984,-73.97683658757006,New York,New York,10120
6004.07,40.7381608448827,-73.97734915691397,New York,New York,10008
6013.12,40.73796639246376,-73.9851440135875,New York,New York,10008
6016.06,40.737409493124,-73.918021202712,New York,New York,10120
6019.04,40.74,-73.95128,New York,New York,10011
6022.04,40.73723050154582,-73.99239526836041,New York,New York,10010
6025.08,40.738213905269035,-73.92737946036513,New York,New York,10011
6030.04,40.73779288514058,-73.9998904490512,New York,New York,10011
6030.06,40.739360013032346,-73.9993596403916,New York,New York,10010
6033.01,40.740247478328335,-73.93537274620131,New York,New York,10069
6039.06,40.73925710760901,-74.0080870002785,New York,New York,10011
6046.02,40.73910068700741,-73.97969823918437,New York,New York,10010
6055.08,40.738254844159094,-73.9875111327664,New York,New York,10278
6058.08,40.739390793500064,-73.92131693320653,New York,New York,10011
6064.08,40.739698290171084,-73.99456903823233,New York,New York,10069
6067.01,40.74035151209489,-73.92887812726077,New York,New York,10460
6072.06,40.739018748355974,-74.00263632271447,New York,New York,10009
6072.11,40.740951094960145,-74.00170752641922,New York,New York,10010
6072.14,40.73945739118975,-74.00502650502567,New York,New York,11101
6076.02,40.74130572684211,-73.93801454297369,New York,New York,10010
6079.03,40.74145550849548,-73.97535659814208,New York,New York,10010
6089.07,40.74030354180179,-73.98411207682008,New York,New York,10025
6089.08,40.74152136407676,-73.9832818630103,New York,New York,10011
6089.11,40.7406800676921,-73.98157174264102,New York,New York,10069
6092.01,40.740875272255316,-73.9170523603351,New York,New York,10120
6098.02,40.73973911348782,-73.99108687868276,New York,New York,10004
