"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
436,"2020-12-01 07:46:53.5710","2020-12-01 07:54:10.1170",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,346,"Bank St & Hudson St",40.73652889,-74.00618026,41820,"Customer",1987,2
335,"2020-12-01 07:46:53.5920","2020-12-01 07:52:28.9000",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,4044,"8 Ave & W 38 St",40.75461,-73.99177,42620,"Subscriber",1978,1
724,"2020-12-01 07:46:54.5870","2020-12-01 07:58:58.9200",500,"Broadway & W 51 St",40.76228826,-73.98336183,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,43124,"Subscriber",1990,1
1178,"2020-12-01 07:47:00.2830","2020-12-01 08:06:38.3620",3156,"E 72 St & York Ave",40.76663814,-73.95348296,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,49372,"Subscriber",1965,2
420,"2020-12-01 07:47:04.8230","2020-12-01 07:54:05.2750",4085,"Grand Concourse & E 171 St",40.839549,-73.913004,4160,"Washington Ave & E 174 St",40.843079,-73.900216,33764,"Subscriber",1992,1
461,"2020-12-01 07:47:04.8740","2020-12-01 07:54:46.1050",3981,"Harlem River Dr & W 155 St",40.830476,-73.939929,4062,"Amsterdam Ave & W 175 St",40.844044,-73.933651,48546,"Customer",1982,1
532,"2020-12-01 07:47:05.3960","2020-12-01 07:55:57.8720",247,"Perry St & Bleecker St",40.73535398,-74.00483091,3735,"W 30 St & 10 Ave",40.752694,-74.002353,48553,"Subscriber",1992,1
609,"2020-12-01 07:47:06.2650","2020-12-01 07:57:15.6870",3102,"Driggs Ave & Lorimer St",40.72179134,-73.9504154,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,39916,"Subscriber",1994,2
634,"2020-12-01 07:47:07.4380","2020-12-01 07:57:41.7080",386,"Centre St & Worth St",40.71494807,-74.00234482,400,"Pitt St & Stanton St",40.71926081,-73.98178024,48406,"Subscriber",1979,1
418,"2020-12-01 07:47:07.4990","2020-12-01 07:54:05.8290",3554,"Vernon Blvd & 41 Rd",40.7552433,-73.9485678,3564,"21 St & 36 Ave",40.7601853,-73.9362726,37167,"Subscriber",1989,2
424,"2020-12-01 07:47:07.9910","2020-12-01 07:54:12.1920",3493,"E 118 St & 3 Ave",40.799139,-73.9389152,3920,"E 132 St & Madison Ave",40.810224,-73.937195,47832,"Subscriber",1987,2
595,"2020-12-01 07:47:09.2600","2020-12-01 07:57:04.5890",247,"Perry St & Bleecker St",40.73535398,-74.00483091,402,"Broadway & E 22 St",40.7403432,-73.98955109,42395,"Subscriber",1964,1
1030,"2020-12-01 07:47:12.4670","2020-12-01 08:04:22.6360",3547,"Broadway & Moylan Pl",40.8143256,-73.9590255,3163,"Central Park West & W 68 St",40.7734066,-73.97782542,36107,"Subscriber",1979,1
1848,"2020-12-01 07:47:14.9990","2020-12-01 08:18:03.1000",3289,"W 90 St & Amsterdam Ave",40.79017948095081,-73.97288918495178,377,"6 Ave & Canal St",40.72243797,-74.00566443,49867,"Customer",1994,2
373,"2020-12-01 07:47:16.3050","2020-12-01 07:53:29.5100",3786,"Division St & Bowery",40.714193,-73.996732,291,"Madison St & Montgomery St",40.713126,-73.984844,48359,"Subscriber",1989,1
102,"2020-12-01 07:47:17.3050","2020-12-01 07:48:59.8110",4024,"Macombs Pl & W 152 St",40.826406,-73.937948,4220,"Frederick Douglass Blvd & W 145 St",40.823061,-73.941928,48173,"Subscriber",1979,1
2141,"2020-12-01 07:47:19.6930","2020-12-01 08:23:01.0080",478,"11 Ave & W 41 St",40.76030096,-73.99884222,316,"Fulton St & William St",40.70955958,-74.00653609,44979,"Subscriber",1960,2
509,"2020-12-01 07:47:22.5280","2020-12-01 07:55:52.0890",270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,45939,"Subscriber",1994,1
448,"2020-12-01 07:47:22.6230","2020-12-01 07:54:50.7800",3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,36356,"Subscriber",1959,1
333,"2020-12-01 07:47:23.5610","2020-12-01 07:52:57.0440",3088,"Union Ave & Jackson St",40.7160751,-73.952029,2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,34290,"Subscriber",1980,0
1067,"2020-12-01 07:47:24.0230","2020-12-01 08:05:11.1470",3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,43692,"Subscriber",1974,1
219,"2020-12-01 07:47:24.3180","2020-12-01 07:51:03.9570",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,340,"Madison St & Clinton St",40.71269042,-73.98776323,36241,"Subscriber",1984,2
742,"2020-12-01 07:47:26.2230","2020-12-01 07:59:49.0990",445,"E 10 St & Avenue A",40.72740794,-73.98142006,347,"Greenwich St & W Houston St",40.728846,-74.008591,49442,"Subscriber",1992,2
270,"2020-12-01 07:47:26.2270","2020-12-01 07:51:56.5360",3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,319,"Fulton St & Broadway",40.711066,-74.009447,48726,"Subscriber",1977,1
359,"2020-12-01 07:47:26.2760","2020-12-01 07:53:25.6430",3148,"E 84 St & 1 Ave",40.77565541,-73.95068615,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,49384,"Subscriber",1986,1
642,"2020-12-01 07:47:29.0920","2020-12-01 07:58:11.7370",3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,49337,"Subscriber",1994,2
108,"2020-12-01 07:47:30.0820","2020-12-01 07:49:18.7360",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,43782,"Subscriber",1991,1
204,"2020-12-01 07:47:30.6860","2020-12-01 07:50:55.2310",509,"9 Ave & W 22 St",40.7454973,-74.00197139,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,41207,"Subscriber",1962,1
359,"2020-12-01 07:47:33.2720","2020-12-01 07:53:32.5820",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,415,"Pearl St & Hanover Square",40.7047177,-74.00926027,39885,"Subscriber",1993,1
272,"2020-12-01 07:47:34.2860","2020-12-01 07:52:06.4750",360,"William St & Pine St",40.70717936,-74.00887308,3906,"West St & Liberty St",40.711444,-74.014847,38199,"Subscriber",1989,1
668,"2020-12-01 07:47:34.9270","2020-12-01 07:58:43.6300",3785,"W 42 St & 6 Ave",40.75492,-73.98455,3376,"E 65 St & 2 Ave",40.76471851944339,-73.96222069859505,47910,"Subscriber",1980,1
165,"2020-12-01 07:47:37.6980","2020-12-01 07:50:23.2460",3156,"E 72 St & York Ave",40.76663814,-73.95348296,3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,36535,"Subscriber",1993,1
674,"2020-12-01 07:47:40.7980","2020-12-01 07:58:55.1010",4247,"Riverside Dr & W 153 St",40.832164,-73.949702,4193,"W 181 St & Riverside Dr",40.85168,-73.94186,47823,"Subscriber",1990,1
203,"2020-12-01 07:47:41.7630","2020-12-01 07:51:04.8510",3785,"W 42 St & 6 Ave",40.75492,-73.98455,3809,"W 55 St & 6 Ave",40.763189,-73.978434,36264,"Customer",1983,1
477,"2020-12-01 07:47:42.4390","2020-12-01 07:55:39.6060",3363,"E 102 St & Park Ave",40.7904828,-73.95033068,3539,"W 116 St & Amsterdam Ave",40.8067581,-73.9607082,49477,"Subscriber",1980,2
347,"2020-12-01 07:47:45.1710","2020-12-01 07:53:32.2200",303,"Mercer St & Spring St",40.72362738,-73.99949601,276,"Duane St & Greenwich St",40.71748752,-74.0104554,34944,"Subscriber",1975,1
1517,"2020-12-01 07:47:45.8490","2020-12-01 08:13:03.7780",3151,"E 81 St & York Ave",40.7728384,-73.94989233,174,"E 25 St & 1 Ave",40.7381765,-73.97738662,37797,"Subscriber",1973,2
1190,"2020-12-01 07:47:46.5190","2020-12-01 08:07:36.6270",3313,"6 Ave & 12 St",40.6663181,-73.9854617,3728,"Pierrepont St & Monroe Pl",40.69535693320225,-73.99344027042389,48568,"Subscriber",1959,2
116,"2020-12-01 07:47:47.7970","2020-12-01 07:49:44.5400",367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,359,"E 47 St & Park Ave",40.75510267,-73.97498696,35895,"Subscriber",1990,1
473,"2020-12-01 07:47:48.0060","2020-12-01 07:55:41.3130",3946,"St Nicholas Ave & W 137 St",40.818477,-73.947568,3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,48339,"Subscriber",1993,2
470,"2020-12-01 07:47:48.0560","2020-12-01 07:55:38.7160",3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,3708,"W 13 St & 5 Ave",40.735445,-73.99431,43089,"Subscriber",1980,1
634,"2020-12-01 07:47:48.5430","2020-12-01 07:58:22.9790",259,"South St & Whitehall St",40.70122128,-74.01234218,268,"Howard St & Centre St",40.71910537,-73.99973337,40215,"Subscriber",1968,1
1855,"2020-12-01 07:47:50.1800","2020-12-01 08:18:45.6730",2008,"Little West St & 1 Pl",40.70569254,-74.01677685,2012,"E 27 St & 1 Ave",40.739445,-73.976806,39463,"Subscriber",1962,2
307,"2020-12-01 07:47:51.2360","2020-12-01 07:52:58.9330",3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,3927,"Lenox Ave & W 133 St",40.81296,-73.941878,49524,"Customer",1971,0
1003,"2020-12-01 07:47:53.8860","2020-12-01 08:04:37.5330",505,"6 Ave & W 33 St",40.74901271,-73.98848395,3142,"1 Ave & E 62 St",40.7612274,-73.96094022,29855,"Subscriber",1982,1
748,"2020-12-01 07:47:54.3780","2020-12-01 08:00:22.8680",3680,"E 43 St & 5 Ave",40.754120810779256,-73.98025184869766,434,"9 Ave & W 18 St",40.74317449,-74.00366443,36210,"Customer",1988,2
564,"2020-12-01 07:47:57.8030","2020-12-01 07:57:22.2020",3507,"Park Ave & E 124 St",40.8045555,-73.9396861,3367,"5 Ave & E 103 St",40.7922553,-73.95249933,16467,"Subscriber",1988,1
2191,"2020-12-01 07:47:57.8530","2020-12-01 08:24:29.5830",514,"12 Ave & W 40 St",40.76087502,-74.00277668,2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,41469,"Subscriber",1989,2
302,"2020-12-01 07:48:00.4150","2020-12-01 07:53:02.9040",478,"11 Ave & W 41 St",40.76030096,-73.99884222,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,43179,"Subscriber",1978,2
1662,"2020-12-01 07:48:00.6130","2020-12-01 08:15:43.6120",3369,"E 82 St & East End Ave",40.7724607,-73.9468208,3375,"3 Ave & E 72 St",40.7699426,-73.96060712,44264,"Subscriber",1955,2
1756,"2020-12-01 07:48:02.4470","2020-12-01 08:17:18.6260",2002,"Wythe Ave & Metropolitan Ave",40.716887,-73.963198,3352,"Sigourney St & Columbia St",40.67267243410948,-74.0087952464819,48972,"Subscriber",1983,1
270,"2020-12-01 07:48:02.5830","2020-12-01 07:52:32.6700",442,"W 27 St & 7 Ave",40.746647,-73.993915,458,"11 Ave & W 27 St",40.751396,-74.005226,49345,"Subscriber",1962,1
334,"2020-12-01 07:48:03.5050","2020-12-01 07:53:37.7050",469,"Broadway & W 53 St",40.76344058,-73.98268129,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,38699,"Subscriber",1999,2
283,"2020-12-01 07:48:05.8440","2020-12-01 07:52:49.7400",533,"Broadway & W 38 St",40.75299641,-73.98721619,3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,37732,"Subscriber",1971,1
243,"2020-12-01 07:48:09.0920","2020-12-01 07:52:12.7520",2012,"E 27 St & 1 Ave",40.739445,-73.976806,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,44619,"Subscriber",1949,1
503,"2020-12-01 07:48:09.7740","2020-12-01 07:56:33.7020",3140,"1 Ave & E 78 St",40.77140426,-73.9535166,3286,"E 89 St & 3 Ave",40.7806284,-73.9521667,41447,"Subscriber",1989,1
116,"2020-12-01 07:48:12.5190","2020-12-01 07:50:09.2900",356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,502,"Henry St & Grand St",40.714211,-73.981095,40279,"Subscriber",1998,1
2849,"2020-12-01 07:48:12.5200","2020-12-01 08:35:41.7900",295,"Pike St & E Broadway",40.71406667,-73.99293911,295,"Pike St & E Broadway",40.71406667,-73.99293911,44302,"Subscriber",1986,1
769,"2020-12-01 07:48:12.9130","2020-12-01 08:01:02.4290",3410,"Dean St & Hoyt St",40.6864442,-73.98759104,3673,"Dean St & Franklin Ave",40.67759206937376,-73.955637216568,31531,"Subscriber",1983,2
204,"2020-12-01 07:48:13.2260","2020-12-01 07:51:37.3860",504,"1 Ave & E 16 St",40.73221853,-73.98165557,2012,"E 27 St & 1 Ave",40.739445,-73.976806,47538,"Subscriber",1994,1
844,"2020-12-01 07:48:13.2420","2020-12-01 08:02:17.3620",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,3134,"3 Ave & E 62 St",40.76312584,-73.96526895,37062,"Subscriber",1985,1
1103,"2020-12-01 07:48:13.5510","2020-12-01 08:06:37.1330",3902,"Fairview Ave & Linden St",40.70694,-73.90632,3108,"Nassau Ave & Russell St",40.72557,-73.94434,48274,"Customer",1962,2
854,"2020-12-01 07:48:15.1950","2020-12-01 08:02:29.3950",470,"W 20 St & 8 Ave",40.74345335,-74.00004031,2012,"E 27 St & 1 Ave",40.739445,-73.976806,30202,"Subscriber",1996,2
268,"2020-12-01 07:48:16.3310","2020-12-01 07:52:44.5110",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,32104,"Subscriber",1956,1
264,"2020-12-01 07:48:22.2650","2020-12-01 07:52:46.3980",3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,3508,"St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,46728,"Subscriber",1982,1
191,"2020-12-01 07:48:22.6360","2020-12-01 07:51:34.0960",228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,25076,"Subscriber",1990,1
131584,"2020-12-01 07:48:22.7210","2020-12-02 20:21:27.0900",4080,"Jerome Ave & E 164 St",40.831444,-73.926226,4229,"Sheridan Ave & E 172 St",40.840494,-73.911479,36289,"Subscriber",1978,1
666,"2020-12-01 07:48:24.7470","2020-12-01 07:59:31.6450",442,"W 27 St & 7 Ave",40.746647,-73.993915,2012,"E 27 St & 1 Ave",40.739445,-73.976806,39758,"Subscriber",1993,2
3118,"2020-12-01 07:48:25.9310","2020-12-01 08:40:24.2130",3059,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,217,"Old Fulton St",40.70277159,-73.99383605,30677,"Subscriber",1997,2
912,"2020-12-01 07:48:28.2970","2020-12-01 08:03:40.8370",3319,"14 St & 5 Ave",40.666287,-73.98895053,323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,43222,"Subscriber",1966,1
980,"2020-12-01 07:48:29.0040","2020-12-01 08:04:49.3260",3563,"28 St & 36 Ave",40.757186,-73.932719,3899,"Manhattan Av & Leonard St",40.72084,-73.94844,36409,"Subscriber",1964,1
1140,"2020-12-01 07:48:30.1860","2020-12-01 08:07:30.8360",4012,"W 148 St & Amsterdam Ave",40.827075,-73.945909,3163,"Central Park West & W 68 St",40.7734066,-73.97782542,48345,"Subscriber",1991,1
245,"2020-12-01 07:48:30.8420","2020-12-01 07:52:36.0000",515,"W 43 St & 10 Ave",40.76009437,-73.99461843,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,36458,"Subscriber",1975,1
409,"2020-12-01 07:48:31.8670","2020-12-01 07:55:21.2700",270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,274,"Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,18648,"Subscriber",1959,1
218,"2020-12-01 07:48:33.4510","2020-12-01 07:52:12.2300",3288,"E 88 St & 1 Ave",40.778301,-73.9488134,3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,48293,"Subscriber",1988,2
571,"2020-12-01 07:48:34.1050","2020-12-01 07:58:05.8590",3381,"3 St & Hoyt St",40.6777287,-73.99364123,3365,"3 St & 7 Ave",40.6703837,-73.97839676,36803,"Subscriber",1983,1
881,"2020-12-01 07:48:34.7570","2020-12-01 08:03:16.4480",3973,"St Nicholas Ave & W 150 St",40.827212,-73.942722,3998,"W 135 St & Lenox Terrace Pl",40.813619,-73.939336,36851,"Subscriber",1963,2
334,"2020-12-01 07:48:35.1830","2020-12-01 07:54:09.5900",3874,"Menahan St & Seneca Ave",40.70461,-73.91054,3763,"Wyckoff Av & Jefferson St",40.707165,-73.923711,47979,"Subscriber",1977,1
601,"2020-12-01 07:48:36.1540","2020-12-01 07:58:37.7780",412,"Forsyth St & Canal St",40.7158155,-73.99422366,445,"E 10 St & Avenue A",40.72740794,-73.98142006,37894,"Subscriber",1987,2
951,"2020-12-01 07:48:36.4530","2020-12-01 08:04:27.6700",516,"E 47 St & 1 Ave",40.75206862,-73.96784384,3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,42579,"Subscriber",1992,1
640,"2020-12-01 07:48:36.6310","2020-12-01 07:59:16.6540",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,347,"Greenwich St & W Houston St",40.728846,-74.008591,39838,"Subscriber",1985,1
341,"2020-12-01 07:48:36.9670","2020-12-01 07:54:18.3660",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,47456,"Subscriber",1995,2
229,"2020-12-01 07:48:37.7250","2020-12-01 07:52:27.1150",304,"Broadway & Battery Pl",40.70463334,-74.01361706,319,"Fulton St & Broadway",40.711066,-74.009447,47606,"Subscriber",1996,1
1515,"2020-12-01 07:48:38.5640","2020-12-01 08:13:54.5220",487,"E 20 St & FDR Drive",40.73314259,-73.97573881,4045,"West End Ave & W 60 St",40.77237,-73.99005,39059,"Subscriber",1981,1
349,"2020-12-01 07:48:41.4360","2020-12-01 07:54:30.6120",440,"E 45 St & 3 Ave",40.75255434,-73.97282625,3814,"E 56 St & Madison Ave",40.761573,-73.972628,42261,"Subscriber",1988,1
1262,"2020-12-01 07:48:41.5640","2020-12-01 08:09:44.0950",502,"Henry St & Grand St",40.714211,-73.981095,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,48144,"Subscriber",1954,1
832,"2020-12-01 07:48:43.0700","2020-12-01 08:02:35.8800",3506,"Lexington Ave & E 120 St",40.8013066,-73.9398167,3963,"Melrose Ave & E 150 St",40.816827,-73.917338,41448,"Subscriber",1985,1
407,"2020-12-01 07:48:44.8510","2020-12-01 07:55:32.1790",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,3812,"University Pl & E 14 St",40.734814,-73.992085,30927,"Subscriber",1983,2
1384,"2020-12-01 07:48:44.9550","2020-12-01 08:11:49.6250",3709,"W 15 St & 6 Ave",40.738046142482766,-73.99642959237099,530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,28816,"Subscriber",1985,2
563,"2020-12-01 07:48:45.7780","2020-12-01 07:58:09.5100",499,"Broadway & W 60 St",40.76915505,-73.98191841,3141,"1 Ave & E 68 St",40.76500525,-73.95818491,36483,"Subscriber",1990,1
711,"2020-12-01 07:48:47.8700","2020-12-01 08:00:39.4200",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,519,"Pershing Square North",40.751873,-73.977706,44447,"Subscriber",1994,1
321,"2020-12-01 07:48:48.2070","2020-12-01 07:54:09.3300",448,"W 37 St & 10 Ave",40.75660359,-73.9979009,505,"6 Ave & W 33 St",40.74901271,-73.98848395,44093,"Customer",1969,0
1625,"2020-12-01 07:48:50.0050","2020-12-01 08:15:55.0710",3396,"Clinton St & 4 Place",40.6783563,-74.00014502,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,41253,"Subscriber",1976,1
381,"2020-12-01 07:48:52.3050","2020-12-01 07:55:13.7340",445,"E 10 St & Avenue A",40.72740794,-73.98142006,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,38930,"Subscriber",1981,1
1124,"2020-12-01 07:48:56.7770","2020-12-01 08:07:41.2540",504,"1 Ave & E 16 St",40.73221853,-73.98165557,3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,39330,"Subscriber",1947,1
2647,"2020-12-01 07:48:56.9910","2020-12-01 08:33:04.6520",3423,"West Drive & Prospect Park West",40.6610633719006,-73.97945255041122,128,"MacDougal St & Prince St",40.72710258,-74.00297088,46989,"Subscriber",1970,2
582,"2020-12-01 07:48:58.3390","2020-12-01 07:58:40.9080",303,"Mercer St & Spring St",40.72362738,-73.99949601,351,"Front St & Maiden Ln",40.70530954,-74.00612572,48847,"Subscriber",1996,2
510,"2020-12-01 07:48:59.1890","2020-12-01 07:57:29.4330",4044,"8 Ave & W 38 St",40.75461,-73.99177,499,"Broadway & W 60 St",40.76915505,-73.98191841,28058,"Subscriber",1972,1
1149,"2020-12-01 07:49:00.6980","2020-12-01 08:08:10.2370",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,41128,"Subscriber",1982,1
1001,"2020-12-01 07:49:00.7540","2020-12-01 08:05:42.0800",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,3648,"Flushing Ave & Vanderbilt Ave",40.697950315695444,-73.97077560424805,32392,"Subscriber",1998,1
540,"2020-12-01 07:49:02.8520","2020-12-01 07:58:03.3590",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,426,"West St & Chambers St",40.71754834,-74.01322069,46197,"Subscriber",1992,2
659,"2020-12-01 07:49:06.3850","2020-12-01 08:00:06.2900",411,"E 6 St & Avenue D",40.72228087,-73.97668709,402,"Broadway & E 22 St",40.7403432,-73.98955109,49871,"Subscriber",1960,1
899,"2020-12-01 07:49:09.1150","2020-12-01 08:04:08.8110",3786,"Division St & Bowery",40.714193,-73.996732,2012,"E 27 St & 1 Ave",40.739445,-73.976806,39054,"Subscriber",1982,2
846,"2020-12-01 07:49:09.4920","2020-12-01 08:03:15.9770",456,"E 53 St & Madison Ave",40.7597108,-73.97402311,3712,"W 35 St & Dyer Ave",40.754691750226016,-73.99740189313889,49204,"Subscriber",1968,1
735,"2020-12-01 07:49:12.2930","2020-12-01 08:01:27.4610",3137,"5 Ave & E 72 St",40.77282817,-73.96685276,3137,"5 Ave & E 72 St",40.77282817,-73.96685276,49055,"Subscriber",1961,1
295,"2020-12-01 07:49:13.2390","2020-12-01 07:54:08.3050",128,"MacDougal St & Prince St",40.72710258,-74.00297088,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,41801,"Subscriber",1989,1
853,"2020-12-01 07:49:13.8560","2020-12-01 08:03:27.0380",3314,"W 95 St & Broadway",40.7937704,-73.971888,3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,48212,"Customer",1990,1
946,"2020-12-01 07:49:14.1450","2020-12-01 08:05:00.8690",3305,"E 91 St & 2 Ave",40.78112229934166,-73.94965589046478,4058,"Madison Av & E 51 St",40.75863,-73.97513,42818,"Subscriber",1972,1
805,"2020-12-01 07:49:14.9640","2020-12-01 08:02:40.5360",3367,"5 Ave & E 103 St",40.7922553,-73.95249933,3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,34701,"Subscriber",1996,2
310,"2020-12-01 07:49:17.2890","2020-12-01 07:54:27.6220",3016,"Kent Ave & N 7 St",40.72036775298455,-73.96165072917938,282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,49874,"Subscriber",1992,1
1237,"2020-12-01 07:49:17.2940","2020-12-01 08:09:54.7280",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,146,"Hudson St & Reade St",40.71625008,-74.0091059,40408,"Subscriber",1985,1
172,"2020-12-01 07:49:22.1820","2020-12-01 07:52:14.4090",3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,3367,"5 Ave & E 103 St",40.7922553,-73.95249933,28820,"Subscriber",1984,1
317,"2020-12-01 07:49:22.3350","2020-12-01 07:54:39.3620",3776,"Central Ave & Starr Street",40.700003,-73.92834,3771,"McKibbin St & Bogart St",40.706237,-73.933871,39019,"Subscriber",1987,1
880,"2020-12-01 07:49:22.5690","2020-12-01 08:04:02.6130",3584,"Eastern Pkwy & Franklin Ave",40.6707767,-73.9576801,3398,"Smith St & 9 St",40.6746957,-73.99785768,36161,"Customer",1987,1
291,"2020-12-01 07:49:22.6360","2020-12-01 07:54:13.8330",3314,"W 95 St & Broadway",40.7937704,-73.971888,4124,"Central Park W & W 91 St",40.788664991278836,-73.96680057048798,42657,"Subscriber",1956,1
2387,"2020-12-01 07:49:22.7900","2020-12-01 08:29:10.2050",3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,43290,"Customer",1987,1
279,"2020-12-01 07:49:23.0190","2020-12-01 07:54:02.6280",422,"W 59 St & 10 Ave",40.770513,-73.988038,72,"W 52 St & 11 Ave",40.76727216,-73.99392888,20799,"Subscriber",1958,1
1744,"2020-12-01 07:49:26.3330","2020-12-01 08:18:30.5650",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,44692,"Subscriber",1987,1
411,"2020-12-01 07:49:29.7760","2020-12-01 07:56:21.1000",415,"Pearl St & Hanover Square",40.7047177,-74.00926027,3906,"West St & Liberty St",40.711444,-74.014847,33311,"Subscriber",1987,1
204,"2020-12-01 07:49:31.4130","2020-12-01 07:52:55.6400",331,"Pike St & Monroe St",40.71173107,-73.99193043,340,"Madison St & Clinton St",40.71269042,-73.98776323,32218,"Subscriber",1970,2
909,"2020-12-01 07:49:32.0990","2020-12-01 08:04:41.4390",3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,4120,"E 39 St & Lexington Ave",40.749498546025194,-73.97729203113158,48387,"Subscriber",1988,2
249,"2020-12-01 07:49:36.4330","2020-12-01 07:53:46.2880",3150,"E 85 St & York Ave",40.77536905,-73.94803392,3156,"E 72 St & York Ave",40.76663814,-73.95348296,39299,"Subscriber",1993,2
632,"2020-12-01 07:49:37.0910","2020-12-01 08:00:09.7540",3175,"W 70 St & Amsterdam Ave",40.77748046,-73.98288594,3156,"E 72 St & York Ave",40.76663814,-73.95348296,36914,"Subscriber",1970,1
1584,"2020-12-01 07:49:37.2980","2020-12-01 08:16:02.1510",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,360,"William St & Pine St",40.70717936,-74.00887308,42220,"Subscriber",1966,1
703,"2020-12-01 07:49:38.4260","2020-12-01 08:01:21.5400",379,"W 31 St & 7 Ave",40.749156,-73.9916,2012,"E 27 St & 1 Ave",40.739445,-73.976806,41899,"Subscriber",1994,1
2036,"2020-12-01 07:49:40.1280","2020-12-01 08:23:36.5700",3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,42487,"Subscriber",1988,2
2017,"2020-12-01 07:49:41.6370","2020-12-01 08:23:19.1120",3397,"Court St & Nelson St",40.6763947,-73.99869893,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,37035,"Subscriber",1990,2
